Date,AAPL,GOOGL,MSFT
2020-01-02,73.05943298339844,68.35554504394531,154.49383544921875
2020-01-03,72.34913635253906,67.99795532226562,152.5701141357422
2020-01-06,72.92562866210938,69.81037902832031,152.96449279785156
2020-01-07,72.58264923095703,69.675537109375,151.56979370117188
2020-01-08,73.750244140625,70.17146301269531,153.98403930664062
2020-01-09,75.31675720214844,70.90811920166016,155.90774536132812
2020-01-10,75.48702239990234,71.3660888671875,155.18637084960938
2020-01-13,77.09976196289062,71.91896057128906,157.0523681640625
2020-01-14,76.05867004394531,71.44750213623047,155.94625854492188
2020-01-15,75.73271179199219,71.87750244140625,156.9561767578125
2020-01-16,76.6813735961914,72.42488098144531,159.83216857910156
2020-01-17,77.53031921386719,73.89119720458984,160.72666931152344
2020-01-21,77.0049057006836,74.02754211425781,160.14956665039062
2020-01-22,77.2797622680664,74.10844421386719,159.38011169433594
2020-01-23,77.65193176269531,74.14939880371094,160.3611602783203
2020-01-24,77.42814636230469,73.2244644165039,158.7452392578125
2020-01-27,75.15135955810547,71.50444030761719,156.09051513671875
2020-01-28,77.27735137939453,72.44186401367188,159.1492462158203
2020-01-29,78.89492797851562,72.75150299072266,161.6308135986328
2020-01-30,78.7806167602539,72.62914276123047,166.19003295898438
2020-01-31,75.28756713867188,71.55687713623047,163.73731994628906
2020-02-03,75.08081817626953,74.04501342773438,167.72901916503906
2020-02-04,77.55950927734375,72.18765258789062,173.2500762939453
2020-02-05,78.19194793701172,72.21961212158203,173.03848266601562
2020-02-06,79.10655212402344,73.71389770507812,176.62620544433594
2020-02-07,78.03129577636719,73.87071990966797,176.8762969970703
2020-02-10,78.40190887451172,75.34652709960938,181.5028533935547
2020-02-11,77.92886352539062,75.41644287109375,177.4053192138672
2020-02-12,79.77952575683594,75.8444595336914,177.6650390625
2020-02-13,79.21138763427734,75.58275604248047,176.70315551757812
2020-02-14,79.23090362548828,75.84944915771484,178.2806396484375
2020-02-18,77.78013610839844,75.8849105834961,180.08888244628906
2020-02-19,78.90662384033203,76.15609741210938,180.62901306152344
2020-02-20,78.09711456298828,75.7625503540039,177.87062072753906
2020-02-21,76.32939147949219,74.08796691894531,172.24761962890625
2020-02-24,72.70370483398438,70.91161346435547,164.82110595703125
2020-02-25,70.24107360839844,69.23654174804688,162.1012725830078
2020-02-26,71.35536193847656,69.44380187988281,164.1266326904297
2020-02-27,66.69097900390625,65.67212677001953,152.5624542236328
2020-02-28,66.6519775390625,66.88573455810547,156.25643920898438
2020-03-02,72.8573226928711,69.23654174804688,166.6536102294922
2020-03-03,70.54341888427734,66.809326171875,158.6676788330078
2020-03-04,73.8155517578125,69.00080871582031,164.49313354492188
2020-03-05,71.42121124267578,65.66263580322266,160.3651885986328
2020-03-06,70.47271728515625,64.71273040771484,155.83209228515625
2020-03-09,64.8989028930664,60.71981430053711,145.27093505859375
2020-03-10,69.57301330566406,63.68540954589844,155.20518493652344
2020-03-11,67.15668487548828,60.475589752197266,148.17404174804688
2020-03-12,60.524662017822266,55.51378631591797,134.12149047851562
2020-03-13,67.7760009765625,60.64390182495117,153.18939208984375
2020-03-16,59.05683135986328,53.588497161865234,130.6107635498047
2020-03-17,61.653568267822266,55.83891296386719,141.36476135253906
2020-03-18,60.144287109375,54.49695587158203,135.41387939453125
2020-03-19,59.683467864990234,55.519779205322266,137.641845703125
2020-03-20,55.89443588256836,53.34926986694336,132.47218322753906
2020-03-23,54.706993103027344,52.646080017089844,131.15086364746094
2020-03-24,60.19548797607422,56.43572998046875,143.07191467285156
2020-03-25,59.86389923095703,55.01785659790039,141.70236206054688
2020-03-26,63.014129638671875,58.079341888427734,150.56600952148438
